chapter,chapter_url,pdf_name,pdf_url,local_path
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 04 Div 02, Cass Street - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art04Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art04Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 04 Div 03, Cass Street - Zoning and Subdistricts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art04Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art04Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 04 Div 04, Cass Street - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art04Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art04Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 05 Div 02, Central Urbanized Planned District",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art05Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art05Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 06 Div 03, The Centre City Planned District",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art06Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art06Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 07 Div 01, Gaslamp Quarter Planned District",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art07Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art07Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 09 Div 01, La Jolla - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 09 Div 02, La Jolla - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 09 Div 03, La Jolla - Zones",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 09 Div 04, La Jolla - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,Chap 15 Art 09 La Jolla - Appendix A,http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09_AppendixA.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09_AppendixA.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,Chap 15 Art 09 La Jolla - Appendix B,http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09_AppendixB.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09_AppendixB.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,Chap 15 Art 09 La Jolla - Appendix C,http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09_AppendixC.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09_AppendixC.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,Chap 15 Art 09 La Jolla - Appendix D,http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09_AppendixD.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09_AppendixD.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,Chap 15 Art 09 La Jolla - Appendix E,http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09_AppendixE.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09_AppendixE.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,Chap 15 Art 09 La Jolla - Appendix F,http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09_AppendixF.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09_AppendixF.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,Chap 15 Art 09 La Jolla - Appendix G,http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art09_AppendixG.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art09_AppendixG.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 10 Div 01, La Jolla Shores - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art10Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art10Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 10 Div 02, La Jolla Shores - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art10Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art10Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 10 Div 03, La Jolla Shores - Zones",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art10Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art10Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 10 Div 04, La Jolla Shores - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art10Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art10Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 11 Div 01, Marina - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art11Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art11Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 11 Div 02, Marina - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art11Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art11Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 11 Div 03, Marina - Zoning and Subdistricts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art11Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art11Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 11 Div 04, Marina - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art11Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art11Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12 Div 01, Mid-City Communities - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12 Div 02, Mid-City Communities - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12 Div 03, Mid-City Communities - Zoning",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12 Div 04, Mid-City Communities - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12, Mid-City - Figure 1",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12_ Figure1.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12_ Figure1.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12, Mid-City - Figure 2",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12_ Figure2.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12_ Figure2.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12, Mid-City - Figure 3",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12_ Figure3.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12_ Figure3.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 12, Mid-City - Figure 4",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art12_ Figure4.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art12_ Figure4.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 13 Div 01, Mission Beach - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art13Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art13Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 13 Div 02, Mission Beach - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art13Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art13Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 13 Div 03, Mission Beach - Zones and Subdistricts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art13Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art13Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 13 Div 04, Mission Beach - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art13Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art13Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\city_clerk_administrative_guidelines.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14 Div 01, Mission Valley - General Rules",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14 Div 02, Mission Valley - Permits and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14Division02.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14Division02.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14 Div 03, Mission Valley - Zoning and Subdistricts",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14Division03.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14Division03.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14 Div 04, Mission Valley - General and Supplemental Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14Division04.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14Division04.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14, Mission Valley - Appendix B",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14_AppendixB.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14_AppendixB.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14, Mission Valley - Appendix C",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14_AppendixC.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14_AppendixC.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14, Mission Valley - Appendix D",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14_AppendixD.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14_AppendixD.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 14, Mission Valley - Appendix E",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art14_AppendixE.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art14_AppendixE.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 16 Div 01, Old Town - Old Town San Diego Planned District Ordinance",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art16Division01.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art16Division01.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 16, Old Town San Diego Planned District - Appendix A - Architectural Features",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art16_AppendixA.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art16_AppendixA.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Ch 15 Art 16, Old Town San Diego Planned District - Appendix B - Site Design Features",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art16_AppendixB.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art16_AppendixB.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Chap 15 Art 16, Old Town San Diego Planned District - Appendix C - Streetscape Features",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art16_AppendixC.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art16_AppendixC.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Ch 15 Art 16, Old Town San Diego Planned District - Appendix D - Planting Palette",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art16_AppendixD.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art16_AppendixD.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Ch 15 Art 16, Old Town San Diego Planned District - Appendix E - Sign Design Features",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art16_AppendixE.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art16_AppendixE.pdf
"Chapter 15, Planned Districts",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-15,"Ch 15 Art 16, Old Town San Diego Planned District - Appendix F - Permitted Exterior Building Colors",http://docs.sandiego.gov/municode/MuniCodeChapter15/Ch15Art16_AppendixF.pdf,municipal_code_pdfs\Chapter_15_Planned_Districts\Ch15Art16_AppendixF.pdf
